timestamp,apiTime,applicationTime,databaseTime,endpointUrl,queueSizeForward,queueSizeBack,replicaId
1655458922789,20887,3,3,add-buy-offer,1062,3465,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922796,20891,3,3,add-buy-offer,1062,3467,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922687,20764,4,4,add-buy-offer,1062,3451,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922802,20885,2,2,add-buy-offer,1061,3468,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922695,20759,3,3,add-buy-offer,1061,3451,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922807,20884,3,3,add-buy-offer,1060,3467,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922703,20757,3,3,add-buy-offer,1060,3452,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922813,20883,4,4,add-buy-offer,1059,3469,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922710,20754,3,3,add-buy-offer,1059,3454,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922820,20889,3,3,add-buy-offer,1059,3468,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922716,20760,3,3,add-buy-offer,1059,3456,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922829,20894,3,3,add-buy-offer,1059,3469,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922723,20761,3,3,add-buy-offer,1062,3458,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922835,20895,2,2,add-buy-offer,1061,3469,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922728,20763,3,3,add-buy-offer,1061,3459,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922840,20897,2,2,add-buy-offer,1061,3470,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917208,13574,2,1,get-stock-data,0,2784,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458920676,18200,102,102,get-stock-users-and-companies,0,3209,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922734,20737,3,3,add-buy-offer,1051,3459,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922845,20876,4,4,add-buy-offer,1051,3470,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922740,20746,4,4,add-buy-offer,1051,3460,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922852,20884,4,4,add-buy-offer,1053,3471,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922750,20747,4,4,add-buy-offer,1052,3461,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922758,20754,3,3,add-buy-offer,1052,3461,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922861,20885,4,4,add-buy-offer,1053,3471,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922868,20891,3,3,add-buy-offer,1053,3472,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922766,20758,6,6,add-buy-offer,1051,3464,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922874,20880,2,2,add-buy-offer,1049,3473,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922776,20745,3,3,add-buy-offer,1049,3464,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922788,20757,3,3,add-buy-offer,1049,3465,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922880,20891,2,2,add-buy-offer,1047,3476,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922886,20899,3,3,add-buy-offer,1048,3477,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922892,20910,3,3,add-buy-offer,1048,3478,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917262,13595,2,1,get-stock-data,0,2790,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458920914,18456,111,110,get-stock-users-and-companies,0,3237,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917284,13605,2,2,get-stock-data,0,2794,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922794,20733,3,3,add-buy-offer,1044,3466,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922899,20885,3,3,add-buy-offer,1044,3478,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458920779,18250,105,104,get-stock-users-and-companies,0,3219,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917291,13609,3,3,get-stock-data,0,2796,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922800,20728,3,3,add-buy-offer,1043,3467,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922905,20871,2,2,add-buy-offer,1043,3479,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921026,18553,108,107,get-stock-users-and-companies,0,3250,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922805,20719,3,3,add-buy-offer,1041,3467,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922910,20867,4,4,add-buy-offer,1041,3480,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922813,20721,3,3,add-buy-offer,1040,3468,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458920884,18347,92,92,get-stock-users-and-companies,0,3229,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922922,20865,3,3,add-buy-offer,1041,3480,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922819,20717,3,3,add-buy-offer,1039,3468,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922929,20865,3,3,add-buy-offer,1039,3480,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917353,13640,3,3,get-stock-data,0,2802,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922935,20860,2,2,add-buy-offer,1036,3482,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922942,20865,2,2,add-buy-offer,1035,3481,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922824,20701,2,2,add-buy-offer,1034,3469,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458921135,18626,96,96,get-stock-users-and-companies,0,3263,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922829,20699,3,3,add-buy-offer,1035,3469,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922836,20705,3,3,add-buy-offer,1033,3470,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922947,20859,4,4,add-buy-offer,1033,3482,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922955,20867,2,2,add-buy-offer,1033,3483,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922842,20712,3,3,add-buy-offer,1033,3470,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922960,20871,2,2,add-buy-offer,1037,3485,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917377,13648,3,2,get-stock-data,0,2804,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922849,20715,2,2,add-buy-offer,1037,3471,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922966,20876,2,2,add-buy-offer,1036,3486,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922855,20719,6,6,add-buy-offer,1036,3471,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922971,20873,2,2,add-buy-offer,1036,3487,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922865,20719,2,2,add-buy-offer,1037,3472,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922976,20872,3,3,add-buy-offer,1037,3487,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917404,13652,2,2,get-stock-data,0,2808,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922875,20733,3,3,add-buy-offer,1039,3474,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922870,20719,3,3,add-buy-offer,1038,3473,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922984,20889,2,2,add-buy-offer,1038,3492,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922994,20902,8,8,add-buy-offer,1038,3494,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922880,20739,3,3,add-buy-offer,1040,3477,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923011,20921,7,7,add-buy-offer,1040,3495,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922888,20748,2,2,add-buy-offer,1041,3477,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923029,20926,3,3,add-buy-offer,1041,3496,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458920977,18395,103,103,get-stock-users-and-companies,0,3246,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923035,20926,3,3,add-buy-offer,1043,3497,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922911,20753,10,10,add-buy-offer,1038,3480,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917440,13670,3,2,get-stock-data,0,2816,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922898,20732,3,3,add-buy-offer,1038,3478,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458921238,18717,105,104,get-stock-users-and-companies,0,3275,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922904,20740,4,4,add-buy-offer,1036,3479,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923041,20907,2,2,add-buy-offer,1037,3498,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921081,18526,132,131,get-stock-users-and-companies,0,3260,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923046,20910,4,4,add-buy-offer,1038,3499,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921344,18827,116,116,get-stock-users-and-companies,0,3279,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922929,20745,3,3,add-buy-offer,1038,3480,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923055,20910,3,3,add-buy-offer,1038,3499,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922935,20743,2,2,add-buy-offer,1036,3481,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917479,13694,4,3,get-stock-data,0,2821,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923063,20887,3,3,add-buy-offer,1030,3500,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917487,13692,3,2,get-stock-data,0,2822,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922941,20730,2,2,add-buy-offer,1030,3482,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923070,20892,6,6,add-buy-offer,1029,3500,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922946,20737,3,3,add-buy-offer,1029,3482,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922954,20744,2,2,add-buy-offer,1030,3483,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922959,20746,2,2,add-buy-offer,1030,3484,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923080,20898,11,11,add-buy-offer,1031,3502,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923098,20903,3,3,add-buy-offer,1032,3503,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917504,13700,1,1,get-stock-data,0,2824,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922964,20741,3,3,add-buy-offer,1032,3485,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923104,20891,3,3,add-buy-offer,1030,3504,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922970,20735,2,2,add-buy-offer,1029,3486,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923111,20895,6,6,add-buy-offer,1029,3505,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921213,18580,91,90,get-stock-users-and-companies,0,3271,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922975,20741,2,2,add-buy-offer,1028,3487,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923120,20898,2,2,add-buy-offer,1031,3506,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922980,20739,2,2,add-buy-offer,1031,3488,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922988,20745,3,3,add-buy-offer,1029,3491,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917555,13725,3,2,get-stock-data,0,2831,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917556,13720,2,1,get-stock-data,0,2831,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923126,20877,2,2,add-buy-offer,1026,3506,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922993,20739,4,4,add-buy-offer,1025,3493,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917562,13725,3,2,get-stock-data,0,2832,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923000,20746,3,3,add-buy-offer,1025,3495,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923132,20877,1,1,add-buy-offer,1025,3506,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923136,20882,3,3,add-buy-offer,1025,3508,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921461,18827,99,98,get-stock-users-and-companies,0,3293,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923142,20884,2,2,add-buy-offer,1026,3510,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923011,20744,7,7,add-buy-offer,1026,3495,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923149,20886,3,3,add-buy-offer,1025,3511,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917586,13732,1,1,get-stock-data,0,2836,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923021,20736,3,3,add-buy-offer,1024,3495,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923155,20874,2,2,add-buy-offer,1021,3512,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923026,20701,2,2,add-buy-offer,1011,3496,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923160,20847,3,3,add-buy-offer,1011,3513,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923032,20705,2,2,add-buy-offer,1011,3497,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917638,13754,3,2,get-stock-data,0,2845,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923036,20694,2,2,add-buy-offer,1008,3498,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923166,20836,4,4,add-buy-offer,1009,3514,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923172,20842,2,2,add-buy-offer,1009,3514,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923042,20685,2,2,add-buy-offer,1008,3499,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923047,20688,4,4,add-buy-offer,1006,3499,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917675,13764,2,2,get-stock-data,0,2851,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923176,20834,2,2,add-buy-offer,1007,3515,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923056,20694,2,2,add-buy-offer,1007,3500,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923064,20697,2,2,add-buy-offer,1007,3500,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923181,20843,3,3,add-buy-offer,1008,3516,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923191,20847,12,12,add-buy-offer,1007,3517,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917694,13766,2,2,get-stock-data,0,2853,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917711,13778,7,2,get-stock-data,0,2855,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917714,13768,2,2,get-stock-data,0,2855,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921304,18500,97,96,get-stock-users-and-companies,0,3275,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923069,20660,2,2,add-buy-offer,1001,3500,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923209,20833,5,5,add-buy-offer,1001,3519,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923077,20666,2,2,add-buy-offer,1001,3501,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923219,20839,3,3,add-buy-offer,1002,3520,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923083,20667,5,5,add-buy-offer,1002,3501,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923225,20853,3,3,add-buy-offer,1003,3520,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923092,20668,2,2,add-buy-offer,1004,3503,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923237,20855,3,3,add-buy-offer,1004,3521,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917740,13785,2,1,get-stock-data,0,2859,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923243,20854,3,3,add-buy-offer,1003,3523,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923099,20649,3,3,add-buy-offer,999,3503,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923106,20657,5,5,add-buy-offer,999,3505,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923250,20844,3,3,add-buy-offer,1000,3523,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923257,20847,2,2,add-buy-offer,999,3523,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921561,18787,102,102,get-stock-users-and-companies,0,3309,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923114,20645,3,3,add-buy-offer,996,3506,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923263,20823,3,3,add-buy-offer,993,3524,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921401,18533,107,106,get-stock-users-and-companies,0,3287,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917796,13801,2,2,get-stock-data,0,2868,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921664,18908,103,102,get-stock-users-and-companies,0,3319,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923121,20623,4,4,add-buy-offer,990,3506,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923270,20813,2,2,add-buy-offer,990,3524,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923129,20618,2,2,add-buy-offer,988,3506,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923276,20807,3,3,add-buy-offer,988,3525,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923136,20616,2,2,add-buy-offer,987,3507,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923282,20809,12,12,add-buy-offer,986,3523,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923300,20811,4,4,add-buy-offer,985,3523,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917845,13820,2,2,get-stock-data,0,2874,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923141,20607,2,2,add-buy-offer,983,3508,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923314,20811,5,5,add-buy-offer,980,3524,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921509,18628,114,113,get-stock-users-and-companies,0,3303,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923146,20600,2,2,add-buy-offer,980,3511,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923325,20800,4,4,add-buy-offer,976,3525,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923151,20596,3,3,add-buy-offer,976,3511,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923332,20805,4,4,add-buy-offer,976,3525,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923157,20602,3,3,add-buy-offer,976,3512,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923340,20814,2,2,add-buy-offer,978,3527,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923348,20822,6,6,add-buy-offer,980,3528,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923163,20607,5,5,add-buy-offer,980,3514,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458921767,18994,117,117,get-stock-users-and-companies,0,3341,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917889,13838,2,2,get-stock-data,0,2879,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923171,20609,2,2,add-buy-offer,980,3514,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458917899,13840,3,2,get-stock-data,0,2879,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923358,20819,2,2,add-buy-offer,978,3529,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923364,20822,2,2,add-buy-offer,979,3530,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923176,20602,4,4,add-buy-offer,978,3516,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458921624,18727,95,95,get-stock-users-and-companies,0,3314,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923371,20820,2,2,add-buy-offer,978,3531,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923183,20602,2,2,add-buy-offer,976,3516,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923376,20821,2,2,add-buy-offer,977,3530,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923380,20827,2,2,add-buy-offer,977,3531,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923189,20604,2,2,add-buy-offer,977,3517,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923386,20836,2,2,add-buy-offer,978,3532,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923201,20619,7,7,add-buy-offer,978,3519,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923396,20841,2,2,add-buy-offer,981,3533,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923211,20603,3,3,add-buy-offer,978,3519,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923401,20833,2,2,add-buy-offer,976,3534,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923217,20608,2,2,add-buy-offer,977,3520,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458921885,19052,84,84,get-stock-users-and-companies,0,3355,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923407,20835,3,3,add-buy-offer,977,3535,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923222,20607,2,2,add-buy-offer,977,3520,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923413,20840,4,4,add-buy-offer,976,3537,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458917977,13864,1,1,get-stock-data,0,2889,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923227,20597,2,2,add-buy-offer,975,3520,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923426,20828,2,2,add-buy-offer,974,3538,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921720,18812,99,99,get-stock-users-and-companies,0,3330,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923232,20583,2,2,add-buy-offer,970,3521,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923432,20824,2,2,add-buy-offer,970,3538,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923237,20588,2,2,add-buy-offer,969,3521,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458921970,19137,95,95,get-stock-users-and-companies,0,3366,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923438,20830,2,2,add-buy-offer,971,3539,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923244,20600,3,3,add-buy-offer,971,3524,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923444,20836,2,2,add-buy-offer,970,3540,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923253,20609,7,7,add-buy-offer,970,3524,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923450,20842,2,2,add-buy-offer,972,3541,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458918009,13872,2,1,get-stock-data,0,2893,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458921820,18933,112,112,get-stock-users-and-companies,0,3348,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923264,20604,3,3,add-buy-offer,973,3524,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458918025,13897,4,3,get-stock-data,0,2896,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923455,20828,3,3,add-buy-offer,970,3542,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923272,20598,2,2,add-buy-offer,970,3525,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923277,20606,2,2,add-buy-offer,970,3526,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923460,20834,2,2,add-buy-offer,969,3543,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923464,20843,2,2,add-buy-offer,972,3545,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923286,20607,11,11,add-buy-offer,971,3524,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923471,20836,4,4,add-buy-offer,970,3545,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923303,20607,4,4,add-buy-offer,968,3524,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458918062,13908,2,2,get-stock-data,0,2901,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458918063,13910,3,3,get-stock-data,0,2901,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922066,19208,98,97,get-stock-users-and-companies,0,3377,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923479,20836,10,10,add-buy-offer,966,3545,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458921933,19063,125,122,get-stock-users-and-companies,0,3364,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923317,20593,2,2,add-buy-offer,967,3524,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923494,20836,4,4,add-buy-offer,967,3545,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922164,19321,93,93,get-stock-users-and-companies,0,3393,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923322,20586,3,3,add-buy-offer,965,3525,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923508,20845,4,4,add-buy-offer,965,3548,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923501,20833,3,3,add-buy-offer,965,3547,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923327,20587,3,3,add-buy-offer,968,3525,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458922060,19200,115,114,get-stock-users-and-companies,0,3381,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923515,20842,3,3,add-buy-offer,967,3548,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923334,20578,3,3,add-buy-offer,964,3525,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458918140,13930,2,2,get-stock-data,0,2911,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923340,20552,2,2,add-buy-offer,953,3526,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655458923521,20811,3,3,add-buy-offer,953,3549,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458923529,20816,3,3,add-buy-offer,952,3550,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655458922258,19373,101,100,get-stock-users-and-companies,0,3409,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
